ID,State,Address,Gender,Age,총구매금액,총구매수량,1회방문시구매금액(평균),배송서비스신청여부,모바일알람여부,VIP회원
755943232,정상회원,수지구,여,41,1152688,192.2,24525,미신청,.,normal
966473024,정상회원,수지구,여,42,65473,10,21824,미신청,.,normal
1507877504,정상회원,수지구,남,34,3100968,284.5,50836,미신청,.,normal
1530047424,정상회원,기타,여,44,157748,27,19718,미신청,.,normal
853548416,정상회원,수지구,여,43,166745,14,166745,미신청,.,normal
1345538752,정상회원,수지구,여,46,190867,14,63622,미신청,.,normal
1107735040,정상회원,수지구,여,36,502247,59,55805,미신청,.,normal
180496000,정상회원,수지구,여,67,1362270,131.5,36818,미신청,.,normal
251630912,정상회원,기흥구,여,65,2680,1,2680,미신청,.,normal
397304640,정상회원,수지구,여,60,63750,4,63750,미신청,.,normal
724762432,정상회원,수지구,여,66,1436002,144.5,75579,미신청,.,normal
466462912,정상회원,분당구,여,70,851627,110,29366,미신청,.,normal
831345088,정상회원,수지구,여,60,424812,29,70802,미신청,.,normal
780854464,정상회원,수지구,여,40,228007,19,114003,미신청,.,normal
1202428160,정상회원,수지구,여,42,129032,14,43011,미신청,.,normal
374650304,정상회원,수지구,남,80,1480130,92.5,113856,미신청,.,normal
748684416,정상회원,분당구,여,42,430839,46,107710,미신청,.,normal
860187328,정상회원,분당구,여,72,219105,45,14607,미신청,.,normal
656404096,정상회원,기타,여,42,919493,84,57468,미신청,.,normal
1234793088,정상회원,기타,여,37,281610,64,46935,미신청,.,normal
464579072,정상회원,기흥구,여,73,1422601,122.1,79033,미신청,.,normal
41396224,정상회원,분당구,여,62,48626,4,48626,미신청,.,normal
997909952,정상회원,분당구,여,47,466926,59,24575,미신청,.,normal
1109815616,정상회원,수지구,여,66,35761,2.1,35761,미신청,.,normal
762140416,정상회원,수지구,여,47,321430,53,20089,미신청,.,normal
294255808,정상회원,수지구,여,55,818986,108,24818,미신청,.,normal
763213184,정상회원,수지구,여,49,1448829,188,85225,미신청,.,normal
1026202816,정상회원,수지구,여,37,1803103,190.4,100172,신청,.,normal
241610368,정상회원,기흥구,여,50,298476,23.2,74619,미신청,.,normal
408201216,정상회원,기타,여,56,64037,9,64037,미신청,.,normal
1449693760,정상회원,수원 영통구,여,38,193543,23,64514,미신청,.,normal
1448758336,정상회원,수지구,남,45,1307005,174,34395,미신청,.,normal
1487687936,정상회원,중원구,여,37,119364,12,119364,미신청,.,normal
418210624,정상회원,수지구,여,48,450041,39,37503,미신청,.,normal
574289088,정상회원,수지구,여,67,328801,38.5,41100,미신청,.,normal
749387840,정상회원,수지구,여,52,2179944,296.1,90831,신청,.,normal
1555882944,정상회원,수지구,여,59,531173,55,59019,미신청,.,normal
1458554304,정상회원,기타,여,50,40968,2,40968,미신청,.,normal
627652800,정상회원,수지구,여,69,706802,112.1,22800,미신청,.,normal
737960448,정상회원,수지구,여,45,1791318,68,179132,신청,.,normal
1337565376,정상회원,수지구,여,41,678564,40,45238,미신청,.,normal
715268992,정상회원,기흥구,여,39,189527,28,37905,미신청,.,normal
972547712,정상회원,수지구,여,46,91796,9,91796,미신청,.,normal
1364889408,탈퇴,기타,여,35,133913,27,14879,미신청,.,normal
447524288,정상회원,수지구,여,52,1150927,197,60575,미신청,.,normal
660541120,정상회원,서울 강남구,여,64,84043,11,16809,미신청,.,normal
387367616,정상회원,기흥구,여,50,492387,57,54710,미신청,.,normal
610237952,정상회원,수원 영통구,여,44,183401,2,183401,미신청,.,normal
1530624640,정상회원,수지구,여,44,371416,51,33765,미신청,.,normal
149239104,정상회원,분당구,여,58,56762,7,18921,미신청,.,normal
1178146112,정상회원,수지구,남,49,1897009,25,271001,신청,.,normal
687317632,정상회원,수지구,여,50,75619,2,75619,미신청,.,normal
726668544,정상회원,수지구,여,50,261318,19,29035,미신청,.,normal
226914560,정상회원,수지구,여,48,3392361,335,141348,신청,.,normal
1359558976,정상회원,수지구,여,81,198755,35,22084,미신청,.,normal
1554791616,정상회원,수지구,여,72,110328,22,22066,미신청,.,normal
724029312,정상회원,수지구,여,55,359048,27,71810,미신청,.,normal
131250752,정상회원,서울 강남구,여,61,1298834,188.2,86589,미신청,.,normal
830860672,정상회원,수지구,여,45,1680588,213.2,67224,신청,.,normal
390691712,정상회원,수지구,여,46,222838,22,37140,미신청,.,normal
1020462208,정상회원,수지구,여,52,274718,34,39245,미신청,.,normal
1050212032,정상회원,수지구,여,75,1565321,84.3,65222,미신청,.,normal
1348603008,정상회원,수지구,여,32,24696,2,12348,미신청,.,normal
1311477440,정상회원,수지구,여,42,848625,110,36897,미신청,.,normal
1333556416,정상회원,수지구,여,35,380823,45,47603,미신청,.,normal
438105088,정상회원,수지구,남,53,283142,42,70785,미신청,.,normal
583827072,정상회원,처인구,여,54,390253,29,97563,미신청,.,normal
503287808,정상회원,수지구,여,52,406239,36,58034,미신청,.,normal
1214076416,정상회원,수지구,여,43,212634,18,23626,미신청,.,normal
475199104,정상회원,수지구,여,42,401725,36,80345,미신청,.,normal
635902720,정상회원,수지구,여,42,787303,88,32804,미신청,.,normal
1508953984,정상회원,수원 영통구,여,35,6509,2,6509,미신청,.,normal
1555823552,탈퇴,기흥구,여,51,128572,25.2,64286,미신청,.,normal
468092480,정상회원,수지구,여,50,261318,33,20101,미신청,.,normal
852499776,정상회원,처인구,여,48,625726,86,48133,미신청,.,normal
748587904,정상회원,수지구,여,48,1894288,228,82360,신청,.,normal
811641792,정상회원,수지구,여,62,731218,101,26115,미신청,.,normal
1555981312,정상회원,수지구,여,38,445235,58.4,34249,미신청,.,normal
1004699200,정상회원,수지구,여,40,42500,6,14167,미신청,.,normal
440319296,정상회원,기타,여,48,257202,42,42867,미신청,.,normal
749046336,정상회원,수지구,여,68,338756,14,84689,미신청,.,normal
1002115648,정상회원,수지구,여,61,155144,24,25857,미신청,.,normal
1471123136,정상회원,수지구,여,33,182922,39,26132,미신청,.,normal
764592192,정상회원,수지구,여,29,2812562,228.5,148030,신청,.,normal
200906432,정상회원,수지구,여,61,325364,33,108455,미신청,.,normal
762121856,정상회원,수지구,여,42,45563,9,15188,미신청,.,normal
1063512128,정상회원,수지구,여,50,4640253,372.1,149686,신청,.,normal
1527053696,정상회원,기타,,45,65282,8,65282,미신청,.,normal
1189584640,정상회원,수지구,여,37,526743,75,75249,미신청,.,normal
46752640,정상회원,기타,여,62,49009,4,49009,미신청,.,normal
1376819776,정상회원,수지구,여,45,680096,103,21253,미신청,.,normal
593665728,정상회원,수지구,여,42,258676,57,32334,미신청,.,normal
1463546944,정상회원,수지구,여,47,190905,38,38181,미신청,.,normal
766505728,정상회원,수지구,여,47,2375139,202,47503,미신청,.,normal
1259325696,정상회원,수지구,남,39,352827,42,39203,미신청,.,normal
1102261696,정상회원,분당구,여,49,274048,35,30450,미신청,.,normal
178667840,정상회원,기타,여,48,91892,11,45946,미신청,.,normal
262950656,정상회원,수지구,여,43,1427807,145,40794,미신청,.,normal
1013457664,정상회원,수지구,여,70,85957,10,17191,미신청,.,normal
745854016,정상회원,수지구,여,47,38863,4,19431,미신청,.,normal
577230848,정상회원,수지구,여,80,9189,2,9189,미신청,.,normal
859736320,정상회원,기타,여,48,12444,1,12444,미신청,.,normal
1143882496,정상회원,기타,남,48,192973,19,64324,미신청,.,normal
22945728,탈퇴,기타,여,53,9764,1,9764,미신청,.,normal
1027817536,정상회원,수지구,여,71,340479,78,30953,미신청,.,normal
1060110080,정상회원,기타,남,48,608975,45.5,24359,미신청,.,normal
555489664,정상회원,수지구,여,44,258925,22,28769,미신청,.,normal
1257813056,정상회원,수지구,여,39,428542,47,20407,미신청,.,normal
625273408,정상회원,수지구,여,43,49296,5,24648,미신청,.,normal
128897344,정상회원,수지구,여,73,421650,45,32435,미신청,.,normal
192313152,정상회원,기타,여,49,38863,4,38863,미신청,.,normal
1001744448,정상회원,수지구,여,46,130774,14.2,65387,미신청,.,normal
559090304,정상회원,수지구,여,50,511780,61,46525,미신청,.,normal
606271680,정상회원,수지구,여,74,97922,9,48961,미신청,.,normal
706826048,정상회원,수지구,여,46,856949,95.5,45103,미신청,.,normal
124515328,정상회원,수지구,여,50,556807,55,55681,미신청,.,normal
371454272,정상회원,수지구,여,41,1068971,122,76355,미신청,.,normal
948234112,정상회원,기흥구,여,38,175360,12,175360,미신청,.,normal
889866624,정상회원,수지구,여,39,186081,25,46520,미신청,.,normal
515192192,정상회원,광주,여,43,94572,20,31524,미신청,.,normal
1115318656,정상회원,수지구,여,55,199961,21,28566,미신청,.,normal
374188160,정상회원,수지구,여,42,792855,78,66071,미신청,.,normal
404075328,정상회원,기흥구,여,48,615752,79,51313,미신청,.,normal
370103104,정상회원,수지구,여,48,507607,52,63451,미신청,.,normal
1031245568,정상회원,수지구,남,52,528474,74,58719,미신청,.,normal
145916864,정상회원,수지구,여,42,319611,34,106537,미신청,.,normal
549619136,정상회원,수지구,여,53,318750,43,159375,미신청,.,normal
1483517504,정상회원,수지구,여,35,87967,13,43984,미신청,.,normal
874665984,정상회원,수지구,여,35,223316,36,37219,미신청,.,normal
1013658112,정상회원,수지구,여,37,536764,60.1,67095,미신청,.,normal
995684608,정상회원,수지구,여,35,534983,54,89164,미신청,.,normal
401558592,정상회원,수지구,여,42,144060,22,72030,미신청,.,normal
279287168,정상회원,서울 강남구,여,58,1754752,282,103221,신청,.,normal
1539088000,정상회원,광주,여,36,289268,37,96423,미신청,.,normal
1027992000,정상회원,수지구,여,67,362494,18,90624,미신청,.,normal
692165504,정상회원,기흥구,여,46,32162,4,32162,미신청,.,normal
1345089600,정상회원,수지구,여,39,28620,6,28620,미신청,.,normal
1278388672,정상회원,수지구,여,42,445676,64.5,37140,미신청,.,normal
813243520,정상회원,수지구,여,41,580355,35,32242,미신청,.,normal
1086220288,정상회원,수지구,여,43,135158,3,135158,미신청,.,normal
977828032,정상회원,수지구,여,43,769953,93.06,34998,미신청,.,normal
561723968,정상회원,수지구,여,68,186177,18,31029,미신청,.,normal
481160576,정상회원,수지구,여,48,229251,17,38209,미신청,.,normal
597943808,정상회원,수지구,여,67,1151306,109,63961,미신청,.,normal
1355666944,정상회원,수지구,여,45,49200,6,24600,미신청,.,normal
1013168128,정상회원,분당구,여,51,661277,60.1,38899,미신청,.,normal
475158272,정상회원,수지구,여,47,98305,8,49153,미신청,.,normal
1280415424,정상회원,수지구,여,39,1000052,67,45457,미신청,.,normal
138910464,정상회원,기흥구,여,78,305158,35,61032,미신청,.,normal
1194174528,정상회원,수지구,여,59,85479,20,6575,미신청,.,normal
635952832,정상회원,수지구,여,73,40203,2,40203,미신청,.,normal
940438912,정상회원,기흥구,여,53,47477,4,23739,미신청,.,normal
1306217536,정상회원,수지구,여,40,103321,13,34440,미신청,.,normal
1502821760,정상회원,수지구,여,36,266295,39,33287,미신청,.,normal
1489011264,탈퇴,수지구,여,50,42309,6,21154,미신청,.,normal
1007247488,정상회원,수지구,여,39,351008,25,43876,미신청,.,normal
1547451136,정상회원,수지구,여,41,495642,39,45058,미신청,.,normal
78785344,정상회원,수정구,여,66,39628,7,39628,미신청,.,normal
1046748736,탈퇴,수지구,여,48,70833,5,23611,미신청,.,normal
1348029504,정상회원,수지구,여,45,154876,26,15488,미신청,.,normal
844589504,정상회원,수지구,여,62,96104,7,24026,미신청,.,normal
1494675776,정상회원,수지구,여,36,149611,18,21373,미신청,.,normal
1504417920,정상회원,광주,여,33,249640,19,41607,미신청,.,normal
1335933952,정상회원,수지구,여,33,217286,31,19753,미신청,.,normal
1022813760,정상회원,기타,여,40,6892,1,6892,미신청,.,normal
1109063936,정상회원,수지구,여,43,701924,52.2,36943,미신청,.,normal
192522880,정상회원,서울 송파구,여,61,420358,60.25,28024,미신청,.,normal
739276352,정상회원,수지구,여,40,297500,23,42500,미신청,.,normal
180288128,정상회원,기타,여,54,599403,47,119881,미신청,.,normal
1492335360,정상회원,수지구,여,36,384280,53.1,32023,미신청,.,normal
727579840,정상회원,수지구,여,50,98669,31,49334,미신청,.,normal
724185216,정상회원,수지구,여,50,55327,6,27663,미신청,.,normal
886323520,정상회원,수지구,남,48,6443615,809,143191,미신청,.,normal
1147488704,정상회원,처인구,여,46,25845,4,25845,미신청,.,normal
931810368,정상회원,화성,여,38,83756,12.5,20939,미신청,.,normal
488313600,정상회원,기흥구,여,43,530197,71,48200,미신청,.,normal
1406150144,정상회원,수지구,여,33,65282,6,65282,미신청,.,normal
1030716608,정상회원,수지구,남,29,1272703,167,63635,미신청,.,normal
978947200,정상회원,수원 영통구,여,36,240642,37,60160,미신청,.,normal
269994176,정상회원,수지구,여,44,1249037,121.2,44608,미신청,.,normal
429712256,정상회원,수지구,여,48,360197,39.5,25728,미신청,.,normal
591444096,정상회원,수지구,여,45,670964,83,25806,미신청,.,normal
895642496,정상회원,수지구,여,42,630991,68,45071,미신청,.,normal
38955584,정상회원,수지구,여,64,542545,52,67818,미신청,.,normal
820335296,정상회원,수지구,여,55,110845,7,55422,미신청,.,normal
140512192,탈퇴,기타,여,63,726099,35.1,242033,미신청,.,normal
1464172416,정상회원,분당구,여,43,91126,11,30375,미신청,.,normal
1086680576,정상회원,수지구,여,46,233941,35,17995,미신청,.,normal
526146304,정상회원,기타,남,47,240259,26,20022,미신청,.,normal
906952960,정상회원,기타,여,38,175360,36,10315,미신청,.,normal
1183220416,정상회원,수지구,남,32,2011284,227,80451,신청,.,normal
838594624,정상회원,수지구,여,50,317218,32,28838,미신청,.,normal
1027806400,정상회원,수지구,여,41,163970,19,20496,미신청,.,normal
125287424,정상회원,수지구,여,49,14666195,1560.4,81029,미신청,수신,VIP
1286954112,정상회원,기흥구,여,58,155259,14,77630,미신청,.,normal
204681536,정상회원,수지구,여,72,405741,23,45082,미신청,.,normal
265168576,정상회원,분당구,여,47,495833,37,35417,미신청,.,normal
433691520,정상회원,수지구,여,43,43534,4,43534,미신청,.,normal
387445568,정상회원,수지구,여,45,2090096,265.2,67422,신청,.,normal
1215238272,정상회원,수지구,여,79,1176982,141,73561,미신청,.,normal
1223042752,정상회원,수지구,여,36,48435,6,24217,미신청,.,normal
1493088896,정상회원,수지구,여,63,859572,16,143262,미신청,.,normal
609653312,정상회원,수지구,여,36,955389,127.5,63693,미신청,.,normal
729289216,정상회원,수지구,여,41,534608,82,19800,미신청,.,normal
893953536,정상회원,수지구,여,42,901881,12,225470,미신청,.,normal
71092224,정상회원,수지구,여,66,335023,25,55837,미신청,.,normal
745388160,정상회원,기흥구,여,61,92085,8,92085,미신청,.,normal
198952064,정상회원,기흥구,여,64,48377,4,48377,미신청,.,normal
761886144,정상회원,수지구,여,46,48626,5,48626,미신청,.,normal
749254208,정상회원,수지구,여,45,1015386,103,92308,미신청,.,normal
747088256,정상회원,수지구,여,70,909825,102,31373,미신청,.,normal
1096153600,정상회원,수지구,여,76,963716,63,96372,미신청,.,normal
1246578688,정상회원,기흥구,여,47,42883,6,42883,미신청,.,normal
763042432,정상회원,수지구,여,59,100507,8,33502,미신청,.,normal
348419456,정상회원,수지구,여,52,65569,13,65569,미신청,.,normal
125363520,정상회원,수지구,여,79,765096,69,85011,미신청,.,normal
762055040,정상회원,수지구,여,38,216233,27.2,54058,미신청,.,normal
1183008832,정상회원,수지구,여,43,1731301,165,96183,신청,.,normal
881174976,정상회원,수지구,여,43,201875,30,33646,미신청,.,normal
1401294848,정상회원,수지구,여,32,693497,62,99071,미신청,.,normal
377282112,정상회원,기타,여,49,2090158,168.5,261270,신청,.,normal
801422656,정상회원,수원 장안구,여,43,1236509,131,49460,미신청,.,normal
1447995520,정상회원,수지구,여,32,97061,7,32354,미신청,.,normal
1391207488,정상회원,수지구,여,41,234803,12,78268,미신청,.,normal
1282477440,정상회원,수원 권선구,여,34,152005,9,30401,미신청,.,normal
713296064,정상회원,수지구,여,35,28333,4,28333,미신청,.,normal
858182848,정상회원,수지구,여,43,520009,56,74287,미신청,.,normal
825480128,정상회원,중원구,여,37,110845,18,55422,미신청,.,normal
1498300544,정상회원,수지구,여,37,22207,5,22207,미신청,.,normal
1478268736,정상회원,수지구,여,53,2507002,179.3,100280,신청,.,normal
518655488,정상회원,분당구,여,35,617782,43,154445,미신청,.,normal
84360768,정상회원,수지구,여,65,227528,24,75843,미신청,.,normal
1451794752,정상회원,수지구,여,29,471183,39,42835,미신청,.,normal
289242752,정상회원,수지구,여,42,168468,7,168468,미신청,.,normal
305059584,탈퇴,기타,여,43,42500,2,42500,미신청,.,normal
1391639936,정상회원,수지구,여,49,29961,5.1,29961,미신청,.,normal
1359635072,정상회원,수원 팔달구,여,37,111706,18,22341,미신청,.,normal
311724480,정상회원,수지구,여,59,34268,5,34268,미신청,.,normal
766149376,정상회원,처인구,여,41,22016,3,22016,미신청,.,normal
816660416,정상회원,수지구,여,46,228918,34,22892,미신청,.,normal
1178110848,정상회원,수지구,남,37,88925,10,22231,미신청,.,normal
718077120,정상회원,수지구,여,40,174690,11,58230,미신청,.,normal
604606848,정상회원,수지구,여,46,47477,4,15826,미신청,.,normal
849125568,정상회원,수지구,여,39,135062,23,19295,미신청,.,normal
82426816,정상회원,수지구,여,44,994971,92,66331,미신청,.,normal
1316934080,정상회원,수지구,여,49,1274257,74,106188,미신청,.,normal
1557646144,정상회원,수지구,여,32,130410,21,26082,미신청,.,normal
879530560,정상회원,분당구,여,54,190798,19,63599,미신청,.,normal
613521216,정상회원,수지구,여,75,25270,3,12635,미신청,.,normal
1137746560,정상회원,기흥구,여,40,719437,81,47962,미신청,.,normal
421956032,정상회원,수지구,여,63,759257,48,379628,미신청,.,normal
792851648,정상회원,분당구,여,55,186273,14,46568,미신청,.,normal
744955712,정상회원,수지구,여,47,46329,4,46329,미신청,.,normal
823793024,정상회원,수지구,여,34,583801,66,72975,미신청,.,normal
1190471808,정상회원,수지구,여,46,1028959,103,54156,미신청,.,normal
40822720,정상회원,분당구,여,55,19527,1,19527,미신청,.,normal
363269312,정상회원,수지구,여,41,133339,25,16667,미신청,.,normal
1490637120,정상회원,수지구,여,37,550926,55,55093,미신청,.,normal
208751744,정상회원,화성,여,42,404841,44.4,50605,미신청,.,normal
38859072,정상회원,분당구,여,57,215218,16,71739,미신청,.,normal
60926912,정상회원,분당구,여,46,178519,21,35704,미신청,.,normal
714446784,정상회원,수지구,여,40,380222,63.1,16531,미신청,.,normal
1502459840,정상회원,수지구,여,36,732512,115,30521,미신청,.,normal
836471360,정상회원,수지구,여,42,485668,53.1,26982,미신청,.,normal
1557527360,정상회원,수지구,여,66,576909,34.5,64101,미신청,.,normal
1225657856,정상회원,수지구,여,51,493919,31,70560,미신청,.,normal
703314496,정상회원,기흥구,여,38,392455,49,56065,미신청,.,normal
370529984,정상회원,수지구,여,61,296428,58.3,32936,미신청,.,normal
305644224,정상회원,수지구,여,47,144538,9,28908,미신청,.,normal
1238081920,정상회원,기타,여,70,762703,77.5,22432,미신청,.,normal
769041024,정상회원,수지구,여,49,352444,24,39160,미신청,.,normal
768517632,정상회원,수지구,여,49,1062883,66.5,46212,미신청,.,normal
597578176,정상회원,수지구,여,64,587630,83,58763,미신청,.,normal
174822208,정상회원,수지구,여,48,402123,33,57446,미신청,.,normal
592689472,정상회원,수지구,여,42,100985,11,33662,미신청,.,normal
1015495552,정상회원,수지구,여,52,680306,61,56692,미신청,.,normal
692904192,정상회원,수지구,여,67,57624,4,57624,미신청,.,normal
232851904,정상회원,기흥구,여,44,36757,4,36757,미신청,.,normal
764842752,정상회원,수지구,여,43,875462,119,33672,미신청,.,normal
1297292032,정상회원,기타,여,55,154493,24,19312,미신청,.,normal
1363590208,정상회원,광주,여,39,6892,1,6892,미신청,.,normal
374718976,정상회원,서울 강남구,여,44,7658,2,7658,미신청,.,normal
779455040,정상회원,수지구,여,36,64516,11,21505,미신청,.,normal
183844224,정상회원,수지구,여,79,143485,14,143485,미신청,.,normal
811311424,정상회원,수지구,여,41,21154,4,21154,미신청,.,normal
861698112,정상회원,수지구,여,74,221211,14,73737,미신청,.,normal
682009472,정상회원,수지구,여,55,770399,60,51360,미신청,.,normal
1314524992,정상회원,수지구,여,32,24792,2,24792,미신청,.,normal
1339011200,정상회원,수지구,여,38,746622,83.1,124437,미신청,.,normal
697726080,정상회원,수지구,여,41,84521,13,28174,미신청,.,normal
435378624,정상회원,분당구,여,63,36852,5,36852,미신청,.,normal
811313280,정상회원,수지구,여,52,499184,31,83197,미신청,.,normal
1310454784,정상회원,수지구,여,63,1881008,184,117563,신청,.,normal
662617984,정상회원,수지구,여,39,501921,34.1,71703,미신청,.,normal
389223616,정상회원,수지구,여,44,33215,6,16608,미신청,.,normal
1354284224,정상회원,수지구,남,47,75619,12,75619,미신청,.,normal
901234624,정상회원,수지구,여,71,627019,41,62702,미신청,.,normal
619441856,정상회원,수지구,여,45,148271,18,29654,미신청,.,normal
235467008,정상회원,수지구,여,51,53029,7,53029,미신청,.,normal
859521024,정상회원,수지구,여,43,427776,33,142592,미신청,.,normal
133888128,정상회원,수지구,여,45,927630,120,35678,미신청,.,normal
1014198208,정상회원,기흥구,여,61,236717,17,78906,미신청,.,normal
1006213696,정상회원,수원 영통구,여,45,1077432,110,67340,미신청,.,normal
895620224,정상회원,수지구,여,66,330236,45,41280,미신청,.,normal
766830528,정상회원,수지구,여,82,965095,109,41961,미신청,.,normal
301935936,정상회원,수지구,여,50,1203688,108,63352,미신청,.,normal
1557905984,정상회원,기타,여,62,58390,7,29195,미신청,.,normal
1274919808,정상회원,수지구,여,81,330428,21,110143,미신청,.,normal
102328704,정상회원,기타,남,44,277485,11,138742,미신청,.,normal
865820288,정상회원,수지구,여,47,394848,58,24678,미신청,.,normal
472851264,정상회원,수지구,여,45,353688,61,35369,미신청,.,normal
517231936,정상회원,수지구,여,64,288349,21.18,57670,미신청,.,normal
863080832,정상회원,수지구,여,67,8998,1,8998,미신청,.,normal
1088286016,정상회원,기흥구,여,39,383649,42,31971,미신청,.,normal
1033379968,정상회원,수지구,여,38,772466,44,48279,미신청,.,normal
1351737792,정상회원,수지구,여,41,9381,3,9381,미신청,.,normal
111102016,정상회원,수지구,여,64,720394,27.4,144079,미신청,.,normal
1013685952,정상회원,수지구,여,43,368046,52,46006,미신청,.,normal
1039677376,정상회원,수지구,여,53,52455,7,26227,미신청,.,normal
1013056768,정상회원,수지구,여,41,994190,140.5,49709,미신청,.,normal
700387584,정상회원,수지구,여,62,146211,28,73106,미신청,.,normal
1248250944,정상회원,수지구,여,60,865832,68,66602,미신청,.,normal
1253423616,정상회원,수지구,여,43,63367,6,63367,미신청,.,normal
1479915008,정상회원,수지구,여,37,460608,46,51179,미신청,.,normal
1292145344,정상회원,수지구,여,40,653581,73,26143,미신청,.,normal
1556720000,정상회원,수지구,여,41,619313,82.5,88473,미신청,.,normal
1136228352,정상회원,수지구,여,47,49296,4,49296,미신청,.,normal
1210587136,정상회원,수지구,여,37,323440,17,46206,미신청,.,normal
1164751360,정상회원,수지구,여,66,236909,25,47382,미신청,.,normal
227244928,정상회원,수지구,여,45,3489487,305,109046,신청,.,normal
1466973120,정상회원,수지구,여,41,142624,5,28525,미신청,.,normal
855452672,정상회원,기흥구,여,50,2156205,180,134763,신청,.,normal
970571072,정상회원,수지구,여,45,511914,49,63989,미신청,.,normal
813219392,정상회원,수지구,여,48,231950,28.2,33136,미신청,.,normal
1284571008,정상회원,수지구,여,58,6892,1,6892,미신청,.,normal
1063259712,정상회원,수지구,여,35,404420,46,101105,미신청,.,normal
1557824320,정상회원,수지구,여,39,160524,19,32105,미신청,.,normal
880668288,정상회원,기타,여,67,92083,11,18417,미신청,.,normal
1185109824,정상회원,수지구,여,33,10146,3,10146,미신청,.,normal
624419648,정상회원,수원 영통구,여,36,15507,1,15507,미신청,.,normal
772851392,정상회원,수지구,여,44,688806,70,40518,미신청,.,normal
1238063360,정상회원,수원 영통구,여,36,32162,3,32162,미신청,.,normal
1071780608,정상회원,기흥구,여,51,105101,7,26275,미신청,.,normal
235621056,정상회원,수지구,여,46,90552,12,18110,미신청,.,normal
172619136,정상회원,수지구,여,66,53412,5,17804,미신청,.,normal
744313536,정상회원,수지구,여,49,179764,16,44941,미신청,.,normal
229035968,탈퇴,서울 강남구,여,61,37331,2,37331,미신청,.,normal
918263424,정상회원,수원 장안구,남,44,118981,10,118981,미신청,.,normal
489835520,정상회원,수지구,여,45,108547,19,36182,미신청,.,normal
884139008,탈퇴,수지구,여,59,20006,4,20006,미신청,.,normal
238379072,정상회원,수지구,여,52,1401926,142,100138,미신청,.,normal
1214857792,정상회원,수지구,여,38,1976939,297.2,68170,신청,.,normal
1558258624,정상회원,수지구,여,48,2734722,265.5,109389,신청,.,normal
1230544704,정상회원,서울 송파구,여,39,520319,52.1,57813,미신청,.,normal
852427392,정상회원,기타,여,50,420023,49,24707,미신청,.,normal
722173312,정상회원,수지구,남,51,582652,56,97109,미신청,.,normal
1259964160,정상회원,수지구,여,54,1942824,259.3,44155,신청,.,normal
194679552,정상회원,수지구,여,51,246194,31,20516,미신청,.,normal
575146560,정상회원,수지구,남,75,597872,47,66430,미신청,.,normal
149359744,정상회원,수지구,여,54,719035,47.25,179759,미신청,.,normal
1557391872,정상회원,수지구,남,37,261413,44,87138,미신청,.,normal
1263921152,정상회원,수지구,여,59,105676,10,26419,미신청,.,normal
283138368,정상회원,수지구,남,79,490209,37,24510,미신청,.,normal
683408896,정상회원,수지구,여,38,414739,37,25921,미신청,.,normal
1478552704,정상회원,수지구,여,34,122714,15,20452,미신청,.,normal
1303090176,정상회원,분당구,여,38,14167,2,14167,미신청,.,normal
1543000448,정상회원,수지구,여,40,10338,3,10338,미신청,.,normal
1316681664,정상회원,중원구,남,60,17230,1,17230,미신청,.,normal
461524096,정상회원,수지구,여,56,22399,3,11199,미신청,.,normal
945949376,정상회원,기흥구,여,36,733316,104.1,52380,미신청,.,normal
729188992,정상회원,수지구,여,66,488846,52,54316,미신청,.,normal
413771072,정상회원,수지구,여,51,1142645,125.8,114265,미신청,.,normal
443424384,정상회원,수지구,여,50,910945,64.1,82813,미신청,.,normal
306117504,정상회원,수지구,여,41,919300,87.3,57456,미신청,.,normal
56528192,정상회원,분당구,여,65,17804,3,17804,미신청,.,normal
638475136,정상회원,수지구,여,45,232601,20,116301,미신청,.,normal
179514176,정상회원,수지구,여,65,1258421,150,46608,미신청,.,normal
934408768,정상회원,분당구,여,44,231357,27,77119,미신청,.,normal
644150784,정상회원,수지구,남,61,125490,18,20915,미신청,.,normal
330780032,정상회원,수지구,여,58,1785861,139.5,148822,신청,.,normal
1063224448,정상회원,수지구,여,34,1163007,150,55381,미신청,.,normal
338573376,정상회원,기흥구,여,48,270890,29,27089,미신청,.,normal
1447314368,정상회원,수지구,남,35,72748,9,18187,미신청,.,normal
336275648,정상회원,수지구,여,44,140518,5,46839,미신청,.,normal
1363001856,정상회원,수지구,여,37,670964,94.1,44731,미신청,.,normal
195210368,정상회원,수지구,여,50,352922,36,50417,미신청,.,normal
1033548864,정상회원,수지구,여,67,302765,40,50461,미신청,.,normal
1513040896,정상회원,수지구,여,38,365653,5,365653,미신청,.,normal
566479040,정상회원,수지구,여,45,200420,24.3,33403,미신청,.,normal
562696512,정상회원,수지구,여,49,523753,69,52375,미신청,.,normal
1083013120,정상회원,분당구,여,58,44223,5,22111,미신청,.,normal
112570112,정상회원,수지구,여,51,1300638,106,72258,미신청,.,normal
683648320,정상회원,기타,여,49,293001,15,97667,미신청,.,normal
142160320,정상회원,수지구,여,44,255287,38,63822,미신청,.,normal
69319744,정상회원,서울 강남구,여,61,340861,25,170431,미신청,.,normal
941879168,정상회원,수지구,여,43,124724,24,15591,미신청,.,normal
838620608,정상회원,기타,여,39,110270,15,27568,미신청,.,normal
640594688,정상회원,수지구,여,72,152483,18,15248,미신청,.,normal
